id,Text1,Text2,Class
488683,A man in an orange shirt smears something in a large white bowl.,A man smears something gross.,Neutral
130157,A black dog and a yellow dog are walking on asphalt next to a field of grass.,Two Dogs are walking on asphalt next to a field of grass,Duplicate
409400,A couple of Asian people standing outside near a `` smoking area '' sign.,People are standing near a sign.,Duplicate
156983,Two teams are playing basketball as one man is driving towards the hoop.,Two teams are duking it out in a basketball game.,Neutral
452075,A girl in colorful clothing is jumping on a bed with a color-block quilt.,The girl is disobeying her parents by jumping on the bed.,Neutral
73801,Man standing in line at store playing with his phone.,A woman rushes past a barking dog.,Conflict
281640,Two ladies in costumes pass out pamphlets.,the woman work together,Neutral
31244,Two men transporting a sled -LRB- with a stretcher on it -RRB- through a snowy forest.,They are trying to rescue someone.,Neutral
19940,A male artist painting a landscape in front of a crowd of people.,The artist is using a green brush to paint the landscape.,Neutral
113648,A smaller white dog is trying to get a hold of a stick that a bigger tri-colored dog has in its mouth.,The two dogs are running to catch a stick,Conflict
275068,A young girl walks with a lunchbox.,A child on her way to school.,Neutral
353994,Dog running after another dog in a grassy field.,Two dogs running together in a field.,Duplicate
487697,A man in a gray t-shirt rests.,A guy in a shirt relaxes.,Duplicate
318678,Three People shopping in an isle in a foreign grocery store.,Three people look at clothes in the mall.,Conflict
340005,A man and young boy ride in a yellow kayak.,A man and a young boy are in a kayak on a river.,Neutral
5798,The software engineer performs security testing to identify vulnerabilities and assess security posture.,The ethical hacker exploits system weaknesses for security assessment.,Neutral
355549,A lady is by a table that has a bunch of groceries on it.,The lady is playing basketball.,Conflict
101476,A person dresses in a colorful outfit smiles and holds a parasol.,A person in dull dark clothing sneers and holds a vinyl record.,Conflict
221946,A homeless man holding a sign surrounded by buckets and crates.,A homeless man is holding a sign asking for food and water.,Neutral
514116,An Asian athlete in a bright jacket is questioned by numerous reporters wearing rain jackets.,Five people stand in a line in a park.,Conflict
109441,A little boy is riding a dirt bike with the number seven on it going down a hill.,A young boy is riding his dirt bike in a race.,Neutral
499423,"A woman working at a wine bar , wearing a white apron.",A young woman working at a wine bar serving patrons.,Neutral
367383,A young man on a bicycling is jumping up the stairs on his bike.,A man is eating lunch in the park.,Conflict
472518,An Asian taking a call in his office cubicle.,The man is receiving a call at his work station.,Duplicate
289915,A musician performing during the world event concert held in a local church in the city of angels.,A musician plays the guitar and sings at a concert.,Neutral
161356,A small child kneeling to admire the snow-angel they have made.,A child is sleeping.,Conflict
120446,Eight boys playing soccer in the grass.,eight boys are playing,Duplicate
356988,"This Lady might be ready for Rock Climbing , or just watching the Clouds , above.",The lady wants to be productive.,Neutral
117770,A toddler in a blue shirt with red shorts and hat looks out from behind a fenced in area of a brick patio.,The baby is in a secured area.,Duplicate
457136,A man is crouching and looking into a stream while on top of a wooden structure.,A man is crouching and looking into a stream because he dropped his ring in there.,Neutral
131388,A man wearing a sports uniform runs down the field as another follows.,A sad man wearing a sports uniform runs down the field as another follows.,Neutral
224989,A boy wearing a knit cap is laying the grass.,the boy is watching the sky,Neutral
523991,A man showing his workout skills at a gym.,The overweight man spends all of his time sitting on the couch watching tv and eating popcorn while his wife goes to the gym.,Conflict
195872,Woman in black jacket hugs her baby on the street.,A lady hugs her baby.,Duplicate
173590,A bald ma in a red shirt sleeping on a motorized scooter.,A man is riding a bicycle.,Conflict
45599,Two people getting ready to ski down a hill.,People are skiing.,Duplicate
314630,A mustached man plays electronic instruments.,There is a man playing electronic instruments.,Duplicate
465098,Two men in a van are talking to each other.,The two men in the van are sitting quietly.,Conflict
419089,A man in a wetsuit surfing in the middle of a wave.,a man is surfing,Duplicate
346797,Four men leaning over a green fence and smiling.,The men are frowning,Conflict
415825,A crowd of children wearing red are cheering.,Adults cheering.,Conflict
440088,A black-haired woman in yellow and orange is doing work near the water.,The tourist director works near the water.,Neutral
408699,Tourists experience a wonderful view overlooking a busy city.,The tourists are in Paris.,Neutral
386987,Two people a digging while a blond woman looks for artifacts.,Two people are digging outside.,Duplicate
336423,An American football punter is just about to kick the ball to the receiving team with the rest of his team running behind him.,the player is about to grab an ice cream,Conflict
400902,A gentleman selling art on the street with a horse drawn carriage behind him.,A man is sitting in the park smoking a cigar.,Conflict
400122,A woman sits in a market stall with three large trays of produce in front of her.,The woman has only bread.,Conflict
91641,A film crew films a young African boy in a yellow shirt.,A boy is being filmed for a big hollywood movie.,Neutral
155465,A man sitting on the floor next to a broom an bucket.,A man is standing,Conflict
259313,A group of friends that were playing a stacking game before it came falling down.,A group of friends were playing a game.,Duplicate
210797,A man wearing white site beside a building.,A man is standing outdoors.,Duplicate
197924,The bride and groom are getting served a drink at their wedding reception.,Lots of people might be there.,Neutral
408254,"Two dogs , one black , the other black and white runs on the beach.",Two dogs are running through the surf on the beach.,Neutral
255638,A woman wearing sandals and a yellow shirt is carrying a tan bag.,A man carries a black bag on his back.,Conflict
138973,A brown dog shows his teeth.,A brown dog licks a man 's face,Conflict
241195,The fans are dressed colorful for the festival.,There are a lot of women at the festival,Neutral
427557,A woman is blowing bubbles while in the middle of a crowd.,A crowd is gathered for a festival.,Neutral
464326,"Two workers wearing bright protective overcoats , shovel snow out of the way of passing residents.",It is winter.,Duplicate
334094,The basketball player in white is defending the basket against the player wearing blue.,the player is in green,Conflict
312760,A woman is taking a picture.,A women photographing something,Duplicate
50735,A florist taking a nap among her flowers.,The woman sleeps amongst the bricks.,Conflict
130404,A caravan of snowmobile travel through the snow.,Some men are snowmobiling.,Neutral
109036,Four guys and a girl around a kitchen island at a party.,They people are enjoying refreshments.,Neutral
514270,"The man , wearing sunglasses and a bicycle helmet , looks over his shoulder and smiles.",The man in a bike race smiles over his shoulder while wearing sunglasses and a bicycle helmet.,Neutral
460182,A young child is playing in a water tank with toys.,A child is fast asleep.,Conflict
110219,A man looks at a map while a woman in sunglasses looks up.,The people are asleep.,Conflict
36573,An asian man wearing a black suit stands near a dark-haired woman and a brown-haired woman.,A man is standing near his sisters.,Neutral
401586,A man holds a section of a beehive while a cigarette hangs between his lips.,A woman eats honey.,Conflict
244127,"A man walking , wrapped in a Canadian flag.",The man is patriotic.,Neutral
373500,The Drayton Manor Theme Park roller coaster on a downward slide with frightened and joyous male and female passengers.,The roller coaster has passengers.,Duplicate
329749,A man wearing a green shirt and a dark colored vest is sitting at a table with a glass of water in front of him.,A man has a glass of water before him at the table.,Duplicate
441860,A boy on a black surfboard riding the wave on his stomach.,He is wearing striped swim trunks.,Neutral
116193,A man in a blue shirt walking passed a store.,A man wearing is wearing a blue shirt.,Duplicate
317578,A man is selling many fish.,There is a man in this picture,Duplicate
238623,"A woman dressed in purple with glasses , stands in front of an office building.",The woman is wearing a leather skirt.,Conflict
399487,A little boy is squatting down looking at colorful pieces of paper while grownup look on.,A boy squats down.,Duplicate
387720,Four women are outdoors relaxing in a hot tub.,The men are installing the new hot tub.,Conflict
329990,A black dog jumps in the air to catch a toy.,A black cat jumps in the air to catch a toy.,Conflict
41170,A person is laying on a blue blanket on a street sidewalk.,A person is outside.,Duplicate
25837,A skier outfitted in red on a snow-covered mountain.,A skier dressed up in warm clothes.,Neutral
13782,A woman in an orange shirt is weaving.,A woman is knitting a scarf for her granddaughter.,Conflict
177782,A man in black pants and a green polo shirt is picking up trash around his man made lake.,A man is cleaning up his yard.,Duplicate
534068,A man in an orange hooded sweatshirt climbing a wall of ice with a forest in the background.,A man climbs a wall.,Duplicate
224852,Chefs are gathered in the background and someone is over an open flame cooking meat.,Everyone is asleep,Conflict
48105,Two men with construction uniforms are using tools on the side of a wall.,two guys swimming in a lake,Conflict
185437,Two parents stand and watch as children play in a bouncy house.,Two parents are watching as children play in a bouncy house on a nice day.,Neutral
485325,A.,Oklahoma football player standing A Oklahoma football player standing.,Duplicate
145374,A group of men stand around a table looking at different kinds of CDs.,Men are looking through CDs,Duplicate
311945,A Man reading a newspaper next to a car.,A man is next to a car,Neutral
273809,A man in a black jacket and blue jeans carrying a camera walking up to the front of a cave that has the front of it blocked off by bars.,there is a bear in the cave,Neutral
465360,A baby with an airplane on his shirt sits in a highchair.,A dog runs through the woods.,Conflict
108269,A man sits at a messy computer desk in a white room.,An office worker is looking at spreadsheets on his computer.,Neutral
326357,A little girl climbing at a playground.,The little girl is doing cartwheels.,Conflict
75246,Groups of men sit at banquet tables.,The men are dancing on top of tables.,Conflict
396256,"A little girl is crying on a dinner room chair in front of a table with a plate of toast , a cup , and a juice box.",The little girl is running around the backyard.,Conflict
172879,"A young woman smiles as she shoots a gun at an indoor target range , as an older man looks on mirthlessly.",A woman handles a gun.,Duplicate
426516,A small child in a red jacket is showing off his toys while an older male in a white shirt appears to be driving the vehicle.,A small child in a red jacket sticks his head out of a truck that his mother is driving.,Conflict
435305,Two young boys are wrestling in a sandpit.,Two young boys make origami.,Conflict
243768,"A man on a beach , with his foot on a boogie board.",A man enjoy in a beach.,Duplicate
8365,A man in face mask working on a machine.,the man is working.,Duplicate
404839,A man and woman wait outside the entrance railing of a subway station outside of a Sbarro italian restaurant.,A man and a woman are punching clowns at a circus.,Conflict
425588,A man in a hat plays an unusual instrument for cash next to the metro exit.,A man is a trained musician.,Neutral
32023,A man wearing red is driving an old fire engine.,A male is driving a vehicle.,Duplicate
109705,A boy playing a piano with music notes in front of him.,A boy is playing music notes.,Neutral
422764,A man in black shirt with glasses raises his right hand while he is in the middle of the crowd.,The man would like to ask a question.,Neutral
170538,a boy wearing orange jumps from haystacks.,The boy is running through a maze.,Conflict
505162,A man in a silver raincoat standing outside by a wheelbarrow.,The man is hauling hay.,Neutral
63824,A man climbing a rock wall.,A person participating in an activity..,Duplicate
271228,Two men are helping another man cross a stream.,People pushing a man into water.,Conflict
126754,"Two men are standing in a bullpen , one wearing leather chaps and holding a helmet , the other dressed in red and black.",Two women playing softball,Conflict
62191,"Two gentlemen in baseball caps and shirts , work on the engine of an old , rusted VW beetle.",The engine of the car is new.,Neutral
420787,A person in a white hat and yellow top enters a bus while a man in an orange shirt looks down in the foreground.,"One person gets onto a bus in order to get to work , while another person looks at the ground and ponders their circumstances.",Neutral
451430,A boy splashes in a pool with his arms out to catch something.,The boy is trying to catch a ball.,Neutral
7111,Man in black prepares to celebrate his birthday by blowing out the candles on his cake.,A man watches the sunset on the beach,Conflict
102118,Many women and men are seated while others are standing behind a half wall with many bottles on the ledge.,many men and woman are standing waiting in line,Conflict
264862,A snowboarder launches off a ramp.,A snowboarder goes off a ramp.,Duplicate
83913,A woman in a pink shit and blue jeans is walking down a somewhat busy street while holding a cup of coffee.,A woman holding a cup of coffee walks down a street.,Duplicate
359888,A man is jumping into a screened-in outdoor pool.,The man is crazy,Neutral
322061,A woman with a red hat and face stands in front of jars.,The woman has a hat.,Duplicate
125125,Two brown-haired men are wearing blue jeans and standing in front of a parked blue semi-truck.,Two men are standing near a semi.,Duplicate
292928,These two cars are taking a turn during a rally car race.,The paper is on the floor.,Conflict
390567,Two people wearing elaborate attire in a street.,Two people are wearing attire.,Duplicate
382083,A young man props his upper body up on a surfboard as a wave crests behind him.,The dog is surfing.,Conflict
94864,Two soccer players on a soccer field.,There are people on a soccer field.,Duplicate
448359,A woman is lying down next to her black cat.,A woman is lying down with her pet.,Duplicate
372480,A man and a child wearing cowboy hats are looking at horses running around a pen.,Two boys herding sheep.,Conflict
150643,Three members of an opposing football team are tackling an opponent to the ground during a rainy football game.,A group stops another team from making the winning touchdown.,Neutral
80867,Two men boxing in a boxing match.,Two men wrestle in front of a crowd..,Conflict
135722,A pretty baby girl wearing pink is sitting in a baby feeder hi top chair.,The bay girl is in her stroller.,Conflict
192433,A woman in a striped shirt climbs up a mountain.,a woman is outside.,Duplicate
151860,A chef and his two sous chefs prepare a dish in a restaurant.,Restaurant staff prepare a dish.,Duplicate
260053,A man and a boy set up a grill on a sunny day.,Two women putting together a puzzle.,Conflict
512131,A group of musician comprised of string players and a percussionist.,people are practicing for their concert,Neutral
163930,Some people are eating at an outside restaurant at night.,Some people eating their favorite food.,Neutral
221134,A older gentleman sitting on a bench near a white dog with a ball.,A young man is playing with a black dog.,Conflict
204021,"A young man , who appears to be from a Central American nation , stirs a large cauldron of some sort of semi-liquid food in the shade at an outdoor kitchen , while a little girl in the background speaks to someone on a bicycle.",A man is washing dishes.,Conflict
180011,A red brick building on a street with very few people and a bicycle next to the door.,people near a building and bicycle outside,Duplicate
147047,People are standing around and a young boy with wearing jeans and sneakers is looking through a telescope.,A young boy is looking through a telescope while others observe.,Duplicate
85939,An old woman wearing a pink sweater over a blue sweater is knitting.,a woman is knitting something for her grandchild,Neutral
487703,A man sitting on a bus with his head down.,A lady is riding in her car.,Conflict
427962,Two women are playing keyboards under a lit tent at night.,Two women are playing with keyboards in a tent to practice for their concert.,Neutral
400565,A group of people sitting on benches at a city park.,A group of runners is running through the park.,Conflict
325813,A man sits on a concrete ledge with his bicycle by his side while another man walks toward him holding the hand of a young girl and carrying a baby in a front pack.,A man sits next to his yellow Corvette as the family eating ice cream passes him.,Conflict
153162,"One mechanic is sitting on the roof of a school bus with an open door , while the other is standing inside the bus.",The mechanic are by the school bus.,Duplicate
416628,A man in an apron is standing in front of a shop next to a bucket while holding the end of a pole with the other end inside the shop.,The man is standing next to a bucket.,Duplicate
109384,"A smiling woman raises her right arm while her partner , his back up against hers , raises his left arm.",A smiling woman raises her right arm when her partner directly behind her raises his left arm.,Duplicate
394969,"Three men are visiting outside , one of them has a long brown beard and is wearing overalls.",The three men talked about their day.,Neutral
440357,A little girl in a pink and white flowered dress and blue sweater swinging.,A young lady singing.,Duplicate
18869,A man wearing swim trunks is cooling off after a dive in the water.,The man wearing a tank top is cooling after the swim in the water.,Neutral
71405,"A woman and a boy are in a parking lot , he is riding a bike and carrying a shovel while she is pulling a laundry basket on a furniture dolly.",the woman and the boy are likely coming from the laundry mat.,Neutral
177317,A man that is skiing with glasses on.,A man is wearing skis and glasses.,Duplicate
85248,Older couple walks down picturesque street.,The street is dirty,Neutral
50480,A man and woman sitting on a parked car.,A man and a woman are driving a car.,Conflict
138962,a dog bites a stick.,A pup bites wood.,Duplicate
325061,"A person with red-hair and a black shirt is standing outside , talking and gesturing with hands.",A person stands outside making hand gestures.,Duplicate
293515,Three people posing for a picture at a messy table with the girl in the middle wearing a yellow shirt with a drawing of a woman on it.,Three people are at a birthday party.,Neutral
175322,A man with a dropped alcoholic beverage has fallen on the sidewalk while his female companion is attempting to help him up with a smile on her face.,A woman is helped up after spilling her drink.,Conflict
91294,A young man lights a lighter while another looks on.,A young man twiddles his thumbs.,Conflict
355315,A mountain climber scales a steep rock face.,A mountain climber is burying his face in the sand.,Conflict
126903,Baseball pitcher caught by camera in follow-through stance after pitching ball.,The pitcher was standing on the mound.,Neutral
209341,A photo of a ride at an amusement park on an overcast day.,A photo of a ride.,Duplicate
357304,"A girl demonstrating how to use a staff , in front of a class of martial artists and spectators.",A girl demonstrates proper form to her ballet class,Conflict
14922,Young girl wearing gray and pink sweater and leather boots shields her face from the camera.,The young girl is wearing all black.,Conflict
182816,A young couple enjoys a snowball fight.,the couple is very old,Conflict
367504,An older man reading a book while sitting on a boat.,The man is in his car.,Conflict
133818,A child wearing a striped shirt is in the middle of kicking a pink soccer ball.,The child is sitting on a bed.,Conflict
476541,Two men are sitting on a white couch.,Two men are home sitting on their couch.,Neutral
203479,Four men do repair work on a roof.,Some people walk to work.,Conflict
134571,Three people stand in front of a river by a city while one throws something into it.,the people are outdoors,Duplicate
368945,A group of young men on stage sing together with looks of passionate expression on their faces.,A group of men on stage happily sing together.,Neutral
177826,A man in a green shirt reclines in a lounge chair in a living room of a house.,The man is watching television and eating pizza.,Neutral
229329,A man lies on a street with his head and shoulders under a parked car that is jacked up.,A man is lying down.,Duplicate
49323,A man in scuba gear is walking.,A man is walking.,Duplicate
271159,A girl in a white shirt jumping in a yard.,The girl is jumping on a trampoline in the yard.,Neutral
340938,A city street where a man in a yellow shirt is looking down on the ground.,a man in a yellow shirt is looking down in grief on a city street.,Neutral
43338,A woman in a bikini holding a pamphlet.,A scantily-clad lass has some paper.,Duplicate
149900,Two men repair a fisherman 's net near a ship.,Two men work on a net.,Duplicate
474472,"A man wearing a baseball cap , tan jacket , and pants sits on the ground crafting flowers from food while others stand nearby watching him.",A man is at a convenience store buying a soda,Conflict
67458,a child in an orange sweater is playing with a child in blue clothes on a white couch under a red painting.,Two kids are sleeping in a tent in the yard.,Conflict
519670,A crowd of people watching a balloon twister on a beautiful day.,A crowd of people are gathered for a midnight star watch.,Conflict
419052,People walk and sit to eat at an outside cafe where a dog is near a woman.,There are people running outdoors.,Conflict
427593,Women and children with strollers in a library.,Moms are strolling their kids in strollers in the library.,Neutral
74897,boy sitting on ground with a pink balloon on his head.,The boy has a balloon for a head.,Conflict
105953,Two women walk down the street.,Two women are walking hand in hand down an alley.,Neutral
504314,A man in a blue denim shirt is talking on his cellphone while wearing sunglasses.,The man is talking to his wife.,Neutral
5765,The software engineer implements caching mechanisms to optimize data retrieval and improve application performance.,The performance analyst recommends caching strategies for enhanced system performance.,Duplicate
42086,The children are running through the grass playing soccer.,Children are playing in the soccer championship game.,Neutral
261618,Two blond children are seated on sidewalk steps.,Two blond children are sitting on some sidewalk steps waiting for someone.,Neutral
377511,A young Indian dance troupe performing on stage during a local talent competition.,A dancing troupe performs on stage on a Monday.,Neutral
67968,The boy is swinging on a pole at the beach.,The weather at the beach is clear,Neutral
403556,A young man leaps through the air from a rocky mountaintop.,A person jumping.,Duplicate
197834,Two police starting at street activity.,Two police were on the streets.,Duplicate
275548,Three men with reflectors on their clothing are searching in the field.,A few men are outdoors.,Duplicate
84135,A woman stands and watches incense burn with the smoke billowing.,A woman is eating dinner.,Conflict
161317,A group of men enjoy a day of fishing.,younger men enjoy fishing,Neutral
323409,A man in drag with his face painted rides by on a bicycle.,A man dressed in drag has his face painted.,Neutral
24549,"An asian man in a suit on the subway , asleep.",An asian man sings folk songs on the subway.,Conflict
132041,"A man looks through binoculars , while a young girl opens her mouth in exclamation.",The man was taking pictures outside.,Conflict
215527,"A little girl plays in her toy house mansion , showing multiple bedrooms , and some other cool places to explore as well.",A man is playing with a barbie doll,Conflict
227478,A very busy town center with many bikes attached to a fence under cloudy skies.,A very busy area of the city.,Duplicate
25251,The man wearing the white shirt takes a picture of the man in the blue shirt with the two dogs.,the man owns two beautiful husky dogs,Neutral
428072,A young girl in pink pants with white polka dots is studying something in her hand as she sits in a lush forest.,The girl is wearing shoes.,Neutral
321950,A man in a blue and white t-shirt is grilling outdoors.,the man is grilling,Duplicate
264966,Groups of people are riding down a river in rafts.,People are on a rafting excursion for their birthday.,Neutral
205715,A construction worker talks on the phone as the De Meuter digs up debris.,"The machine sits , collecting dust.",Conflict
309736,A group of basketball players wearing yellow and green reach for a ball.,The group of people are playing tennis.,Conflict
317464,A woman sitting on a grassy hill hitting a tennis ball with a racket.,A woman in blue shorts is sitting on a grassy hill hitting a tennis ball with a racket.,Neutral
297960,Three women wearing black is next to each other on a train.,The women are smiling.,Neutral
382368,An Olympic skater in a blue dress moves on the ice on one blade.,An olympic skater doing tricks at an olympic competition.,Neutral
27325,A girl is playing a red flute while another girl holds a pink guitar.,Two girls holding hands.,Conflict
236003,A red sign reading `` ARRIVO '' is hanging above a street.,There is a red sign.,Duplicate
270974,A little boy in a red outfit is on a man 's shoulders.,A man gives a small child a better view.,Duplicate
63290,A mother lying on a blue blanket plays affectionately on the floor with her toddler son.,A mother is interacting with her child.,Duplicate
410607,The girls return to the field during their softball game.,The people are playing softball.,Duplicate
478427,"A view of a few people , mostly wearing dark colors , crossing a city crosswalk.",The people cross the intersection in a group.,Duplicate
177204,A woman standing near a large amount of falling water.,"Near the large amount of walling water , a woman is standing.",Duplicate
288733,A man in a black shirt and jeans hangs off the side of building from a fish 's mouth.,The man on the building is a daredevil.,Neutral
357582,A man in a blue shirt is rock climbing.,A man has almost reached the top of the rock.,Neutral
67643,A woman wearing a light blue coat looks to the left while a man looks to the right.,A woman is wearing a red coat while driving.,Conflict
447226,Two dogs fight in the snow.,The animals are in the snow,Duplicate
342713,A shaven head young man wears headphones and works with a mixing board.,The man gives a child a haircut.,Conflict
510712,A person on a bike laying on a small dirt road with several other people in the background.,A person is enjoying the outdoors.,Neutral
349716,"A woman and a child , both with dark hair and eyes play with two puppies that are lying on the ground.",The woman and child played with the dogs.,Duplicate
48140,Two guys acting goofy while they drink beer and pose for a camera.,Two guys drink Bud Light.,Neutral
320375,Two girls crouch in front of some bushes and talk on their phones.,Two girls are outside.,Duplicate
141144,The two dogs are standing with their heads entwined around each other.,A couple of cats grooming one other,Conflict
236161,Two girls and two men playing at the beach.,The people are playing near the beach,Duplicate
454475,A man and a woman are drinking from ceramic cups in front of a brick wall.,The man and woman are in love.,Neutral
60309,"At the corner of an intersection , a black vehicle waits as a woman in black holding a bag is crossing the street.",The corner of the intersection the vehicle waited as the woman was holding a bag cross the street,Duplicate
304157,Three children inspecting a patio table.,Kids lifting up an object on a porch.,Neutral
131144,A man with a beard carrying chopped wood.,A sad man with a beard carrying chopped wood.,Neutral
210196,Many people are dancing at a large gathering at night.,Many people are dancing at a party.,Duplicate
299515,A cowboy wearing a purple shirt and white hate hangs onto his bucking horse while a crowd watches in the background.,A cowboy is riding a shark.,Conflict
1518,The app review analysis tool categorizes user feedback to identify feature requests and prioritize development roadmap.,The product owner defines product requirements for feature implementation.,Neutral
97824,An older woman shows a younger male child a reptilian animal while a young girl sits in the background.,A grandma shows a child a cat.,Conflict
298780,A man pointing to the audience area on stage while holding a microphone with banjos behind him.,A man is addressing a crowd at a business meeting.,Conflict
4630,A brown dog runs on brown grass.,An old dog running on bright green grass.,Conflict
128995,A man in a green shirt holds a rolling pin while smoking a cigarette in a cluttered kitchen.,An empty kitchen.,Conflict
441962,A boy with a blue wrestler mask is posign next to several other people.,a person is there to help others,Duplicate
392690,The woman in the purple shirt and gray pants is taking the black dog and a child with an orange shirt and a girl with a gray shirt out for a walk.,A woman in a red dress is walking with a man and a white dog.,Conflict
471309,An Asian man prepares his produce at his stand for the daily market.,A man is at his market stand.,Duplicate
159969,A small dog plays with a toy on top of a white blanket.,A dog sleeps on the carpet.,Conflict
368074,"Shoppers at an open air market bag fruits and vegetables ; there are bins of melons , cantaloupes and apples in the foreground.",People are shopping and getting good deals.,Neutral
521705,A man an little girl hiking and looking at the different plant growth along the way.,humans outside,Duplicate
396973,A man is kneeling down with a child on a beach where bright blue and red boats are stationed in the background.,A man and boy are outside.,Duplicate
387956,The group of friends is having a discussion.,The people are ignoring each other.,Conflict
497257,Three guys are shoveling in the desert.,Three guys are sweating in the desert,Neutral
204314,A band plays at a concert while the audience raises their hands over their head.,A band is performing.,Duplicate
508253,Mature women performing a song in mist of stage smoke.,women performing a song,Duplicate
446405,Four girls in evening attire pose for a picture.,Four girls pose for a picture.,Duplicate
43304,A man with work gloves and tool belt climbs the scaffolding next to an old yellow and white building.,A man is about to work on an old house.,Duplicate
77758,"Four people maneuvering over a snowy , rocky terrain.",A group of people is traveling together in the snow.,Duplicate
118786,A man scaling fish near the body of water.,A man is at the petting zoo.,Conflict
349192,"A man wearing a black t-shirt , black pants , a black hat and wearing black shoes is picking up trash in an empty lot and putting it into a black trash bag.",A man does community services by picking up trash.,Neutral
464012,The baby in suspenders sits by a toy.,The baby is walking.,Conflict
367286,Two men are jumping outside on concrete.,Two men are jumping outside on broken concrete.,Neutral
25150,A guy with a soda bends down as a woman stands on a bike.,dog sleeps,Conflict
444221,A older man with gray hair and wearing a black jacket is standing with several other men around a red car.,Several men are standing around a red car.,Duplicate
60211,A woman pulls an inflatable boat into the water.,A women is in the water.,Duplicate
175308,A girl with orange hair holding a drink and sitting at a table with clothes.,a girl with black hair is sitting at a table,Conflict
150420,Three women and men selling their items in a cold winter day.,Three dogs are selling burritos by the side of the freeway.,Conflict
358786,A girl rides a bike down a city sidewalk.,There is a girl riding a bike home.,Neutral
103577,People in a populated square are talking around a small table.,People standing on the table eating pie.,Conflict
502485,A man wearing a hat with blond dreadlocks holds juggling pins under a blue sky.,A man is juggling outside.,Duplicate
29975,4 people watch as a person jumps off a pier.,A person is watching a movie.,Conflict
203702,A woman tickling a man on the floor while five other people are laughing.,The woman is getting back at the man for tickling her first.,Neutral
428646,There is a little boy with a black and white striped shirt sitting outside.,Dog is sitting in his lap inisde the house,Conflict
79839,A sad little boy sits in a car seat.,A boy is safely in a car.,Duplicate
394389,Toddler showing patriotism with an American flag on his shirt and in his hand.,A smiling young boy has an American flag on his shirt and hand.,Neutral
242961,A young girl with red-hair sits at a table with a red and white tablecloth.,The red-haired girl is leaning on the table,Duplicate
521610,"One man in green shorts , brown shirt and cowboy hat , outside cooking meal on open fire with iron skillets.",The man is wearing an apron.,Neutral
514771,"A crane , with the letters `` LIEBHERR '' on it , seems to be demolishing a dark gray building with graffiti on it.",The crane is idle with noone controlling it.,Conflict
61555,"As a medium haired brunette wearing a brown shirt leans forward and looks on , an auburn-haired woman in a gray shirt is laughing , her head reared back somewhat as she holds a blue infant outfit , its price tag hanging just below the woman 's left hand.",Two men are laughing at a story as they look at baseball mitts to purchase for their sons.,Conflict
495202,Two guys jumping into a pool.,The girls sit next to the pool.,Conflict
92224,This is a man dressed in yellow holding the reign of a brown horse.,The horse is white..,Conflict
84307,"People walking under a covered arch way , that passes a plaza filled with vendors tents.",the people are walking through a city.,Neutral
345779,A man wearing slacks and a red shirt dances with a woman wearing a tight red dress.,A man and a woman both wear red.,Duplicate
393114,A tropical fisherman throws an orange net into a river.,A fisherman is fishing.,Duplicate
131993,A woman and a girl are sitting on a tile floor behind a wooden rack for weaving.,The woman and girl are getting ready to create yarn.,Neutral
85403,Two black dogs run through a field.,Cats are napping.,Conflict
296853,A man on a three-wheeled motorcycle driving down a brick sidewalk in front of an exhibition hall.,A man on a motorcycle is going down a sidewalk,Duplicate
53686,Three men sitting in front of computers.,There are three men sitting indoors.,Duplicate
469139,A woman in a running outfit and a man with a camera stand in a crowd.,The woman was in a running outfit.,Duplicate
456799,One lady looking into space.,A lady admiring the stars.,Neutral
174103,A little black dog is running on the snow.,A white cat plays on the beach iin summer,Conflict
214611,Two children are petting a calf.,Two children are petting a calf that won the prize,Neutral
80142,A young girl plays in the snow wearing gloves and no coat.,A young girl in snow shoes.,Neutral
455108,A kid is drawing something in a notebook.,There is a kid drawing.,Duplicate
460921,A group of children are playing brass instruments.,A group of young humans.,Duplicate
482682,A little girl in pink shirt looking at the camera while helping the woman in blue shirt bake.,There are 2 females with clothes on and a camera.,Duplicate
439946,"A man in a blue dress shirt and slacks sits at a desk with a headset on and three monitors in front of him , studying a map and other diagrams.",A worker at a desk.,Duplicate
480565,A woman with long curly brown hair pushing someone in a wheelchair down a street filled with people.,The woman is the mother of the person in the wheelchair.,Neutral
307704,"Three girls , wearing the same pink dress are standing on the beach and looking at the ocean.",Three boys fight with one another.,Conflict
67261,"Two men , wearing hard hats and blue and yellow coats stand in front of a large machine and smile.",A man and a woman argue with each other outside a restaurant.,Conflict
466448,A woman sorts things on a bright blue cloth.,a cloth is being used,Duplicate
300760,A person attempting a stunt using a snowboard and some wooden pallets while it is dark outside with snow on the ground.,A person is attempting a stunt.,Duplicate
448344,The child in the blue shorts dribbled the basketball.,A human in clothing,Duplicate
441460,People sit on both sides of a memorial.,The people are waiting for someone.,Neutral
509841,A blond man passionately sings into the microphone.,A man sings a love song into a microphone.,Neutral
156587,"A little girl with blond-hair , a yellow shirt , and a yellow cup is looking at a mirror with a woman wearing a yellow shit and red shorts behind her.",A boy stares into a mirror while his father watches.,Conflict
101603,Two women are looking at magazines.,Two people are flipping pages.,Duplicate
110273,A baby girl in a light blue and pink dress leaning on a stone platform outdoors.,a baby girl is near a stone platform,Duplicate
473556,A blond woman is holding a guitar standing behind a microphone.,The blond woman is holding a harmonica.,Conflict
